,#SYM,CUR,NAME,CON,ISIN,REBATERATE,FEERATE,AVAILABLE
1492,8355,JPY,SHIZUOKA BANK LTD-THE,13905959,JP3351200005,-1.3512,1.275,8100000
1493,8356,JPY,JUROKU BANK LTD-THE,14018419,JP3392600007,-0.9772,0.901,350000
1494,8358,JPY,SURUGA BANK LTD,14018425,JP3411000007,-2.1172,2.041,300000
1495,8359,JPY,HACHIJUNI BANK LTD-THE,14018428,JP3769000005,-0.9772,0.901,9200000
1496,8360,JPY,YAMANASHI CHUO BANK LTD-THE,14018435,JP3942000005,-1.0652,0.989,400000
1497,8361,JPY,OGAKI KYORITSU BANK LTD-THE,14018438,JP3176000002,-1.0442,0.968,400000
1498,8362,JPY,FUKUI BANK LTD-THE,14018441,JP3803600000,-0.9662,0.89,100000
1499,8363,JPY,HOKKOKU BANK LTD-THE,14018444,JP3851400006,-0.9752,0.899,350000
1500,8364,JPY,SHIMIZU BANK LTD-THE,14018450,JP3358400004,-1.0652,0.989,65000
1501,8366,JPY,SHIGA BANK LTD-THE,14018455,JP3347600003,-1.1182,1.042,850000
1502,8367,JPY,NANTO BANK LTD-THE,14018456,JP3653400006,-1.3512,1.275,400000
1503,8368,JPY,HYAKUGO BANK LTD-THE,14018461,JP3793800008,-0.9702,0.894,5300000
1504,8369,JPY,BANK OF KYOTO LTD-THE,14018465,JP3251200006,-0.9872,0.911,1400000
1505,8370,JPY,KIYO BANK LTD-THE,134128000,JP3248000006,-1.0082,0.932,1500000
1506,8377,JPY,HOKUHOKU FINANCIAL GROUP INC,31676907,JP3842400008,-0.9992,0.923,2700000
1507,8379,JPY,HIROSHIMA BANK LTD-THE,14018480,JP3797000001,-0.9562,0.88,4200000
1508,8381,JPY,SAN-IN GODO BANK LTD-THE,14018490,JP3324000003,-1.5387,1.4625,2800000
1509,8382,JPY,CHUGOKU BANK LTD-THE,14018495,JP3521000004,-1.3512,1.275,3600000
1510,8383,JPY,TOTTORI BANK LTD-THE,14018498,JP3628600003,-0.9652,0.889,55000
1511,8385,JPY,IYO BANK LTD-THE,14018503,JP3149600003,-1.0522,0.976,3300000
1512,8386,JPY,HYAKUJUSHI BANK LTD-THE,14018504,JP3794200000,-0.9792,0.903,350000
1513,8387,JPY,SHIKOKU BANK LTD-THE,14018509,JP3350000000,-1.0462,0.97,500000
1514,8388,JPY,AWA BANK LTD-THE,14018515,JP3126800006,-1.6137,1.5375,500000
1515,8392,JPY,OITA BANK LTD-THE,14018524,JP3175200009,-1.0102,0.934,350000
1516,8393,JPY,MIYAZAKI BANK LTD-THE,14018528,JP3908000007,-1.0542,0.978,200000
1517,8395,JPY,BANK OF SAGA LTD-THE,14018538,JP3315200000,-0.9512,0.875,100000
1518,8397,JPY,BANK OF OKINAWA LTD-THE,14018545,JP3194600007,-0.9932,0.917,300000
1519,8399,JPY,BANK OF THE RYUKYUS LTD,14018548,JP3975000005,-1.3512,1.275,700000
1520,8410,JPY,SEVEN BANK LTD,56258132,JP3105220002,-1.5591,1.4829,>10000000
1521,8411,JPY,MIZUHO FINANCIAL GROUP INC,17301320,JP3885780001,-1.0612,0.985,>10000000
1522,8416,JPY,BANK OF KOCHI LTD-THE,38231147,JP3288960002,-2.5742,2.498,55000
1523,8418,JPY,YAMAGUCHI FINANCIAL GROUP IN,41121699,JP3935300008,-0.9882,0.912,3500000
1524,8424,JPY,FUYO GENERAL LEASE CO LTD,47419200,JP3826270005,-1.0622,0.986,400000
1525,8425,JPY,IBJ LEASING CO LTD,47419205,JP3286500008,-1.0252,0.949,300000
1526,8439,JPY,TOKYO CENTURY CORP,46068656,JP3424950008,-1.0112,0.935,850000
1527,8473,JPY,SBI HOLDINGS INC,34764264,JP3436120004,-1.0458,0.9696,3100000
1528,8508,JPY,J TRUST CO LTD,124966542,JP3142350002,-5.5514,5.4752,450000
1529,8511,JPY,JAPAN SECURITIES FINANCE CO,14018558,JP3714400003,-1.0022,0.926,1700000
1530,8515,JPY,AIFUL CORP,14018564,JP3105040004,-1.2182,1.142,350000
1531,8521,JPY,NAGANO BANK LTD-THE,14018574,JP3648300006,-1.8212,1.745,70000
1532,8522,JPY,BANK OF NAGOYA LTD-THE,14018576,JP3648800005,-1.4322,1.356,200000
1533,8524,JPY,NORTH PACIFIC BANK LTD,114841992,JP3843400007,-1.0062,0.93,1200000
1534,8527,JPY,AICHI BANK LTD-THE,14018581,JP3103000000,-0.9502,0.874,100000
1535,8530,JPY,CHUKYO BANK LTD-THE,14018591,JP3520000005,-1.0322,0.956,100000
1536,8537,JPY,TAIKO BANK LTD-THE,49539085,JP3441600008,-2.8032,2.727,25000
1537,8541,JPY,EHIME BANK LTD-THE,14018601,JP3166400006,-1.0012,0.925,850000
1538,8542,JPY,TOMATO BANK LTD,14018604,JP3630500001,-1.0887,1.0125,50000
1539,8544,JPY,KEIYO BANK LTD-THE,14018615,JP3281600001,-1.4333,1.3571,1900000
1540,8550,JPY,TOCHIGI BANK LTD-THE,14018621,JP3627800000,-0.9702,0.894,250000
1541,8551,JPY,KITA-NIPPON BANK LTD-THE,14018624,JP3238200004,-1.0212,0.945,80000
1542,8558,JPY,TOWA BANK LTD-THE,14018634,JP3622400004,-1.0372,0.961,800000
1543,8563,JPY,DAITO BANK LTD-THE,14018644,JP3486700002,-1.0887,1.0125,100000
1544,8566,JPY,RICOH LEASING CO LTD,14018658,JP3974100004,-0.9942,0.918,250000
1545,8570,JPY,AEON FINANCIAL SERVICE CO LT,14018669,JP3131400008,-1.0552,0.979,3000000
1546,8572,JPY,ACOM CO LTD,14018678,JP3108600002,-1.3512,1.275,9800000
1547,8584,JPY,JACCS CO LTD,14018694,JP3388600003,-1.0887,1.0125,500000
1548,8585,JPY,ORIENT CORP,14018697,JP3199000005,-1.0887,1.0125,850000
1549,8586,JPY,HITACHI CAPITAL CORP,14018700,JP3786600001,-1.3512,1.275,1200000
1550,8591,JPY,ORIX CORP,14018711,JP3200450009,-1.0887,1.0125,>10000000
1551,8593,JPY,MITSUBISHI UFJ LEASE &amp; FINAN,14018717,JP3499800005,-1.0887,1.0125,>10000000
1552,8595,JPY,JAFCO CO LTD,14018721,JP3389900006,-1.0012,0.925,1300000
1553,8600,JPY,TOMONY HOLDINGS INC,73953261,JP3631700006,-0.9972,0.921,2100000
1554,8601,JPY,DAIWA SECURITIES GROUP INC,13905974,JP3502200003,-1.1502,1.074,>10000000
1555,8604,JPY,NOMURA HOLDINGS INC,13905980,JP3762600009,-1.6137,1.5375,>10000000
1556,8609,JPY,OKASAN SECURITIES GROUP INC,14018734,JP3190800007,-0.9752,0.899,1900000
1557,8613,JPY,MARUSAN SECURITIES CO LTD,14018746,JP3874800000,-1.6137,1.5375,150000
1558,8616,JPY,TOKAI TOKYO FINANCIAL HOLDIN,14018759,JP3577600004,-1.3464,1.2702,2900000
1559,8624,JPY,ICHIYOSHI SECURITIES CO LTD,14032410,JP3142300007,-0.9522,0.876,450000
1560,8628,JPY,MATSUI SECURITIES CO LTD,14018777,JP3863800003,-1.0887,1.0125,900000
1561,8630,JPY,SOMPO HOLDINGS INC,73954446,JP3165000005,-1.0452,0.969,3500000
1562,8692,JPY,DSB CO LTD,14032422,JP3482800004,-0.9892,0.913,65000
1563,8697,JPY,JAPAN EXCHANGE GROUP INC,118017958,JP3183200009,-1.0592,0.983,5800000
1564,8698,JPY,MONEX GROUP INC,42847783,JP3869970008,-2.6882,2.612,300000
1565,8699,JPY,SAWADA HOLDINGS CO LTD,131082318,JP3160790006,-1.9022,1.826,100000
1566,8706,JPY,KYOKUTO SECURITIES,42402960,JP3256970009,-0.9602,0.884,100000
1567,8707,JPY,IWAI COSMO HOLDINGS INC,37915514,JP3149950002,-1.0072,0.931,400000
1568,8708,JPY,AIZAWA SECURITIES CO LTD,131083382,JP3101850000,-0.9842,0.908,300000
1569,8713,JPY,FIDEA HOLDINGS CO LTD,129106776,JP3802940001,-0.9832,0.907,550000
1570,8714,JPY,SENSHU IKEDA HOLDINGS INC,69188900,JP3132600002,-0.9972,0.921,750000
1571,8715,JPY,ANICOM HOLDINGS INC,98542114,JP3122440005,-2.4172,2.341,350000
1572,8725,JPY,MS&amp;AD INSURANCE GROUP HOLDIN,49987470,JP3890310000,-1.0982,1.022,5500000
1573,8729,JPY,SONY FINANCIAL HOLDINGS INC.,46636443,JP3435350008,-1.0082,0.932,3100000
1574,8732,JPY,MONEY PARTNERS GROUP CO LTD,129106800,JP3869930002,-5.4552,5.379,65000
1575,8739,JPY,SPARX GROUP CO LTD,82426351,JP3399900004,-2.3712,2.295,2300000
1576,8750,JPY,DAI-ICHI LIFE HOLDINGS INC,74028027,JP3476480003,-1.0642,0.988,>10000000
1577,8766,JPY,TOKIO MARINE HOLDINGS INC,14726160,JP3910660004,-1.0722,0.996,7100000
1578,8771,JPY,EGUARANTEE INC,113095597,JP3130300001,-1.9902,1.914,75000
1579,8793,JPY,NEC CAPITAL SOLUTIONS LTD,104085367,JP3164740007,-1.0622,0.986,100000
1580,8795,JPY,T&amp;D HOLDINGS INC,31676946,JP3539220008,-1.0282,0.952,8000000
1581,8801,JPY,MITSUI FUDOSAN CO LTD,13906000,JP3893200000,-1.0472,0.971,>10000000
1582,8802,JPY,MITSUBISHI ESTATE CO LTD,13906005,JP3899600005,-1.0887,1.0125,>10000000
1583,8803,JPY,HEIWA REAL ESTATE CO LTD,13906010,JP3834800009,-1.3512,1.275,1700000
1584,8804,JPY,TOKYO TATEMONO CO LTD,14018814,JP3582600007,-1.0202,0.944,4700000
1585,8806,JPY,DAIBIRU CORP,14018816,JP3497200000,-1.0032,0.927,2000000
1586,8818,JPY,KEIHANSHIN BUILDING CO LTD,131083824,JP3279000008,-1.0562,0.98,300000
1587,8830,JPY,SUMITOMO REALTY &amp; DEVELOPMEN,13825675,JP3409000001,-1.0222,0.946,4000000
1588,8835,JPY,TAIHEIYO KOUHATSU INC,14018843,JP3448800007,-1.1132,1.037,60000
1589,8841,JPY,TOC CO LTD,14018855,JP3538400007,-1.0232,0.947,450000
1590,8842,JPY,TOKYO RAKUTENCHI CO LTD,14018856,JP3589800006,-1.8242,1.748,8000
1591,8844,JPY,COSMOS INITIA CO LTD,131085344,JP3970200006,-5.0882,5.012,40000
1592,8848,JPY,LEOPALACE21 CORP,32098986,JP3167500002,-12.0724,11.9962,150000
1593,8850,JPY,STARTS CORP INC,131082960,JP3399200009,-1.0032,0.927,350000
1594,8860,JPY,FUJI CORP LTD,131086830,JP3815000009,-1.0912,1.015,300000
1595,8864,JPY,AIRPORT FACILITIES CO LTD,14018870,JP3266050008,-1.0582,0.982,550000
1596,8869,JPY,MEIWA ESTATE CO LTD,14018873,JP3920850009,-1.1282,1.052,150000
1597,8871,JPY,GOLDCREST CO LTD,14018881,JP3306800008,-1.0012,0.925,1000000
1598,8876,JPY,RELO GROUP INC,102044174,JP3755200007,-0.9942,0.918,1400000
1599,8877,JPY,NIHON ESLEAD CORP,14018891,JP3688350002,-1.7472,1.671,100000
1600,8881,JPY,NISSHIN FUDOSAN CO LTD,14032468,JP3677900007,-0.9952,0.919,750000
1601,8889,JPY,APAMAN CO LTD,131081742,JP3122510005,-12.3878,12.3116,15000
1602,8890,JPY,RAYSUM CO LTD,131085814,JP3979100009,-2.0852,2.009,250000
1603,8892,JPY,ES-CON JAPAN LTD,131083518,JP3688330004,-8.1764,8.1002,75000
1604,8897,JPY,TAKARA LEBEN CO LTD,61318924,JP3460800000,-1.0722,0.996,600000
1605,8905,JPY,AEON MALL CO LTD,44611169,JP3131430005,-9.3072,9.231,2600000
1606,8909,JPY,SHINOKEN GROUP CO LTD,131084964,JP3354100004,-6.1822,6.106,100000
1607,8914,JPY,AREALINK CO LTD,47520049,JP3167620008,-4.0522,3.976,50000
1608,8917,JPY,FIRST JUKEN CO LTD,131087879,JP3802230007,-1.9092,1.833,80000
1609,8919,JPY,KATITAS CO LTD,295741165,JP3932950003,-3.5482,3.472,30000
1610,8920,JPY,TOSHO CO LTD,127369622,JP3594400008,-1.0202,0.944,100000
1611,8922,JPY,JAPAN ASSET MARKETING CO LTD,60751056,JP3104930007,-6.1322,6.056,350000
1612,8923,JPY,TOSEI CORP,70105028,JP3595070008,-0.9612,0.885,800000
1613,8929,JPY,AOYAMA ZAISAN NETWORKS CO LT,129106785,JP3825750007,-9.3072,9.231,10000
1614,8934,JPY,SUN FRONTIER FUDOUSAN CO LTD,43220571,JP3336950005,-0.9752,0.899,500000
1615,8935,JPY,FJ NEXT CO LTD,43257620,JP3166930002,-1.6902,1.614,25000
1616,8951,JPY,NIPPON BUILDING FUND INC,31676931,JP3027670003,-0.9772,0.901,15000
1617,8952,JPY,JAPAN REAL ESTATE INVESTMENT,31676910,JP3027680002,-1.0887,1.0125,10000
1618,8953,JPY,JAPAN RETAIL FUND INVESTMENT,31676912,JP3039710003,-1.0622,0.986,30000
1619,8954,JPY,ORIX JREIT INC.,39015949,JP3040880001,-5.0533,4.9771,25000
1620,8955,JPY,JAPAN PRIME REALTY INVESTMEN,34764254,JP3040890000,-1.6137,1.5375,10000
1621,8956,JPY,PREMIER INVESTMENT CORP,39015955,JP3041770003,-0.9942,0.918,20000
1622,8957,JPY,"TOKYU REIT, INC.",39015958,JP3044510000,-1.5612,1.485,20000
1623,8958,JPY,GLOBAL ONE REIT,39015961,JP3044520009,-1.1102,1.034,2000
1624,8960,JPY,UNITED URBAN INVESTMENT CORPORATION,39015964,JP3045540006,-0.9882,0.912,40000
1625,8961,JPY,"MORI TRUST SOGO REIT, INC.",39015968,JP3046170001,-1.0422,0.966,15000
1626,8963,JPY,INVINCIBLE INVESTMENT CORP,44994044,JP3046190009,-0.9972,0.921,100000
1627,8964,JPY,FRONTIER REAL ESTATE INVEST,39015978,JP3046200006,-1.0682,0.992,5000
1628,8966,JPY,HEIWA REAL ESTATE REIT INC,39015985,JP3046220004,-1.0502,0.974,8000
1629,8967,JPY,"JAPAN LOGISTICS FUND, INC.",39015988,JP3046230003,-1.0032,0.927,15000
1630,8968,JPY,FUKUOKA REIT CORPORATION,39015995,JP3046240002,-1.0972,1.021,7000
1631,8972,JPY,KENEDIX OFFICE INVESTMENT CO,39016053,JP3046270009,-1.0452,0.969,7000
1632,8975,JPY,ICHIGO OFFICE REIT INVESTMEN,39016064,JP3046300004,-1.8052,1.729,15000
1633,8976,JPY,DAIWA OFFICE INVESTMENT CORP,39016023,JP3046310003,-2.9491,2.8729,5000
1634,8977,JPY,HANKYU HANSHIN REIT INC,39016069,JP3046320002,-1.0082,0.932,5000
1635,8984,JPY,DAIWA HOUSE REIT INVESTMENT,39016091,JP3046390005,-1.2512,1.175,20000
1636,8985,JPY,JAPAN HOTEL REIT INVESTMENT,47615800,JP3046400002,-0.9792,0.903,75000
1637,8986,JPY,JAPAN RENTAL HOUSING INVESTM,41580483,JP3046410001,-0.9982,0.922,35000
1638,8987,JPY,JAPAN EXCELLENT INC,118833097,JP3046420000,-1.0622,0.986,20000
1639,8999,JPY,GRANDY HOUSE CORP,37108582,JP3274030000,-0.9802,0.904,400000
1640,9001,JPY,TOBU RAILWAY CO LTD,13906015,JP3597800006,-0.9852,0.909,2300000
1641,9003,JPY,SOTETSU HOLDINGS INC,14018901,JP3316400005,-2.8388,2.7626,700000
1642,9005,JPY,TOKYU CORP,13906019,JP3574200006,-1.0402,0.964,6100000
1643,9006,JPY,KEIKYU CORP,14018911,JP3280200001,-1.0492,0.973,2800000
1644,9007,JPY,ODAKYU ELECTRIC RAILWAY CO,13906022,JP3196000008,-1.5973,1.5211,2700000
1645,9008,JPY,KEIO CORP,13906025,JP3277800003,-1.22,1.1438,1100000
1646,9009,JPY,KEISEI ELECTRIC RAILWAY CO,13906028,JP3278600006,-0.9912,0.915,1900000
1647,9010,JPY,FUJI KYUKO CO LTD,14018915,JP3810400006,-3.4513,3.3751,65000
1648,9014,JPY,SHIN-KEISEI ELECTRIC RAILWAY,14032482,JP3372400006,-1.5752,1.499,8000
1649,9020,JPY,EAST JAPAN RAILWAY CO,13906034,JP3783600004,-1.0672,0.991,3300000
1650,9021,JPY,WEST JAPAN RAILWAY CO,13906118,JP3659000008,-1.0887,1.0125,2500000
1651,9022,JPY,CENTRAL JAPAN RAILWAY CO,14018918,JP3566800003,-0.9892,0.913,1400000
1652,9024,JPY,SEIBU HOLDINGS INC,146442477,JP3417200007,-1.0232,0.947,3900000
1653,9025,JPY,KONOIKE TRANSPORT CO LTD,124098956,JP3288970001,-1.3512,1.275,1000000
1654,9031,JPY,NISHI-NIPPON RAILROAD CO LTD,14018921,JP3658800002,-0.9802,0.904,400000
1655,9037,JPY,HAMAKYOREX CO LTD,14032499,JP3771150004,-1.0422,0.966,500000
1656,9039,JPY,SAKAI MOVING SERVICE CO LTD,38553135,JP3314200001,-0.9472,0.871,200000
1657,9041,JPY,KINTETSU GROUP HOLDINGS CO L,14018924,JP3260800002,-1.3512,1.275,1700000
1658,9042,JPY,HANKYU HANSHIN HOLDINGS INC,14018930,JP3774200004,-1.0252,0.949,2300000
1659,9044,JPY,NANKAI ELECTRIC RAILWAY CO,49902925,JP3653000004,-1.8762,1.8,900000
1660,9045,JPY,KEIHAN HOLDINGS CO LTD,38570518,JP3279400000,-1.0232,0.947,1100000
1661,9046,JPY,KOBE ELECTRIC RAILWAY CO LTD,131083478,JP3290600000,-1.3072,1.231,10000
1662,9048,JPY,NAGOYA RAILROAD CO LTD,14018941,JP3649800004,-1.0152,0.939,2000000
1663,9052,JPY,SANYO ELECTRIC RAILWAY CO,131083710,JP3341600009,-1.0332,0.957,40000
1664,9055,JPY,ALPS LOGISTICS CO LTD,14032502,JP3126450000,-4.0762,4.0,95000
1665,9058,JPY,TRANCOM CO LTD,43645183,JP3635650009,-0.9752,0.899,100000
1666,9062,JPY,NIPPON EXPRESS CO LTD,13906039,JP3729400006,-1.0262,0.95,1200000
1667,9064,JPY,YAMATO HOLDINGS CO LTD,13906040,JP3940000007,-1.0122,0.936,4000000
1668,9065,JPY,SANKYU INC,14018946,JP3326000001,-0.9652,0.889,1200000
1669,9066,JPY,NISSIN CORP,14018951,JP3674400001,-0.9432,0.867,300000
1670,9068,JPY,MARUZEN SHOWA UNYU CO LTD,14018957,JP3876000005,-1.0172,0.941,250000
1671,9069,JPY,SENKO GROUP HOLDINGS CO LTD,14018963,JP3423800006,-0.9892,0.913,3900000
1672,9070,JPY,TONAMI HOLDINGS CO LTD,14018966,JP3629400007,-1.0192,0.943,90000
1673,9072,JPY,NIKKON HOLDINGS CO LTD,14018969,JP3709600005,-0.9992,0.923,1200000
1674,9074,JPY,JAPAN OIL TRANSPORTATION CO,14018972,JP3724600006,-1.0422,0.966,20000
1675,9075,JPY,FUKUYAMA TRANSPORTING CO LTD,14018976,JP3806800003,-1.0887,1.0125,650000
1676,9076,JPY,SEINO HOLDINGS CO LTD,14018981,JP3415400005,-1.3512,1.275,3800000
1677,9081,JPY,KANAGAWA CHUO KOTSU CO LTD,14018986,JP3214600003,-1.0662,0.99,15000
1678,9086,JPY,HITACHI TRANSPORT SYSTEM LTD,14018991,JP3791200003,-1.0422,0.966,650000
1679,9090,JPY,MARUWA UNYU KIKAN CO LTD,145766261,JP3879170003,-5.8152,5.739,9000
1680,9099,JPY,CHILLED &amp; FROZEN LOGISTICS H,205624389,JP3346180007,-2.0702,1.994,30000
1681,9101,JPY,NIPPON YUSEN KK,13906045,JP3753000003,-1.0212,0.945,3000000
1682,9104,JPY,MITSUI OSK LINES LTD,13906050,JP3362700001,-1.0887,1.0125,2300000
1683,9107,JPY,KAWASAKI KISEN KAISHA LTD,13906055,JP3223800008,-3.4902,3.414,100000
1684,9110,JPY,NS UNITED KAIUN KAISHA LTD,14018993,JP3385000009,-1.0572,0.981,200000
1685,9119,JPY,IINO KAIUN KAISHA LTD,14019006,JP3131200002,-0.9442,0.868,1100000
1686,9142,JPY,KYUSHU RAILWAY COMPANY,247912123,JP3247010006,-1.0642,0.988,2400000
1687,9143,JPY,SG HOLDINGS CO LTD,295291791,JP3162770006,-1.0162,0.94,2000000
1688,9201,JPY,JAPAN AIRLINES CO LTD,113787206,JP3705200008,-0.9542,0.878,2700000
1689,9202,JPY,ANA HOLDINGS INC,13906061,JP3429800000,-1.3512,1.275,1100000
1690,9260,JPY,NISHIMOTO CO LTD,287341175,JP3659350007,-2.4622,2.386,10000
1691,9267,JPY,GENKY DRUGSTORES CO LTD,297481286,JP3282750003,-3.6592,3.583,10000
1692,9274,JPY,KOKUSAI PULP &amp; PAPER CO LTD,318900357,JP3293350009,-3.7802,3.704,100000
1693,9277,JPY,SOGO MEDICAL HOLDINGS CO LTD,332262000,JP3432310005,-0.9582,0.882,200000
1694,9301,JPY,MITSUBISHI LOGISTICS CORP,13906067,JP3902000003,-0.9872,0.911,800000
1695,9302,JPY,MITSUI-SOKO HOLDINGS CO LTD,14019032,JP3891200002,-1.0032,0.927,300000
1696,9303,JPY,SUMITOMO WAREHOUSE CO LTD,14019037,JP3407000003,-1.0887,1.0125,1200000
1697,9304,JPY,SHIBUSAWA WAREHOUSE CO LTD,14019041,JP3355600002,-0.9982,0.922,150000
1698,9305,JPY,YAMATANE CORP,14019044,JP3937600009,-0.9832,0.907,100000
1699,9308,JPY,INUI GLOBAL LOGISTICS CO LTD,14032558,JP3146800002,-1.6942,1.618,35000
1700,9310,JPY,JAPAN TRANSCITY CORP,14019054,JP3739600009,-0.9812,0.905,400000
1701,9312,JPY,KEIHIN CO LTD-THE,14019056,JP3279800001,-1.5752,1.499,15000
1702,9324,JPY,YASUDA LOGISTICS CORP,14032583,JP3932820008,-0.9442,0.868,100000
1703,9351,JPY,TOYO WHARF &amp; WAREHOUSE CO,14019061,JP3619000007,-0.9772,0.901,40000
1704,9358,JPY,UTOC CORP,14019066,JP3157600002,-1.0632,0.987,150000
1705,9364,JPY,KAMIGUMI CO LTD,14019071,JP3219000001,-1.0887,1.0125,2600000
1706,9368,JPY,KIMURA UNITY CO LTD,14032601,JP3242500001,-1.2872,1.211,35000
1707,9369,JPY,KRS CORPORATION,14032604,JP3244700005,-1.0722,0.996,50000
1708,9375,JPY,KINTETSU WORLD EXPRESS INC,46119373,JP3262900008,-0.9802,0.904,1200000
1709,9384,JPY,NAIGAI TRANS LINE LTD,55828952,JP3641230002,-1.8242,1.748,200000
1710,9386,JPY,NIPPON CONCEPT CORP,131083254,JP3708600006,-3.6912,3.615,15000
1711,9401,JPY,TOKYO BROADCASTING SYSTEM,14019075,JP3588600001,-1.3082,1.232,450000
1712,9404,JPY,NIPPON TELEVISION HOLDINGS,14019078,JP3732200005,-1.0082,0.932,800000
1713,9409,JPY,TV ASAHI HOLDINGS CORP,14019081,JP3429000007,-0.9852,0.909,20000
1714,9412,JPY,SKY PERFECT JSAT HOLDINGS,43578598,JP3396350005,-0.9492,0.873,6000000
1715,9413,JPY,TV TOKYO HOLDINGS CORP,112131153,JP3547060008,-1.8762,1.8,45000
1716,9422,JPY,CONEXIO CORP,38322883,JP3104870005,-0.9752,0.899,150000
1717,9432,JPY,NIPPON TELEGRAPH &amp; TELEPHONE,13906070,JP3735400008,-1.327,1.2508,2800000
1718,9433,JPY,KDDI CORPORATION,13906073,JP3496400007,-1.3512,1.275,>10000000
1719,9434,JPY,SOFTBANK CORP,341504260,JP3732000009,-1.3512,1.275,2500000
1720,9435,JPY,HIKARI TSUSHIN INC,14019090,JP3783420007,-1.0442,0.968,300000
1721,9436,JPY,OKINAWA CELLULAR TELEPHONE,131082285,JP3194650002,-1.8262,1.75,450000
1722,9437,JPY,NTT DOCOMO INC,13906076,JP3165650007,-1.0887,1.0125,>10000000
1723,9438,JPY,MTI LTD,131085881,JP3167480007,-1.8082,1.732,800000
1724,9449,JPY,GMO INTERNET INC,47383940,JP3152750000,-1.0632,0.987,1600000
1725,9468,JPY,KADOKAWA CORP,165779133,JP3214350005,-1.0002,0.924,650000
1726,9470,JPY,GAKKEN HOLDINGS CO LTD,14019096,JP3234200008,-0.9912,0.915,80000
1727,9474,JPY,ZENRIN CO LTD,14032613,JP3430400006,-1.6137,1.5375,300000
1728,9475,JPY,SHOBUNSHA PUBLICATIONS INC,14019101,JP3363800008,-1.8252,1.749,50000
1729,9501,JPY,TOKYO ELECTRIC POWER COMPANY,13906080,JP3585800000,-0.9972,0.921,>10000000
1730,9502,JPY,CHUBU ELECTRIC POWER CO INC,13906085,JP3526600006,-1.3546,1.2784,7600000
1731,9503,JPY,KANSAI ELECTRIC POWER CO INC,13906090,JP3228600007,-1.0202,0.944,7700000
1732,9504,JPY,CHUGOKU ELECTRIC POWER CO,14019108,JP3522200009,-1.4327,1.3565,3000000
1733,9505,JPY,HOKURIKU ELECTRIC POWER CO,14019115,JP3845400005,-0.9732,0.897,1700000
1734,9506,JPY,TOHOKU ELECTRIC POWER CO INC,14019118,JP3605400005,-1.1859,1.1097,6400000
1735,9507,JPY,SHIKOKU ELECTRIC POWER CO,14019120,JP3350800003,-1.0232,0.947,1900000
1736,9508,JPY,KYUSHU ELECTRIC POWER CO INC,14019125,JP3246400000,-1.0887,1.0125,5800000
1737,9509,JPY,HOKKAIDO ELECTRIC POWER CO,14019130,JP3850200001,-1.3512,1.275,3500000
1738,9511,JPY,OKINAWA ELECTRIC POWER CO,14032623,JP3194700005,-1.0932,1.017,450000
1739,9513,JPY,ELECTRIC POWER DEVELOPMENT C,31916064,JP3551200003,-0.9832,0.907,2800000
1740,9514,JPY,EF-ON INC,47383952,JP3802140008,-1.8632,1.787,100000
1741,9517,JPY,EREX CO LTD,173949754,JP3130830007,-5.3722,5.296,150000
1742,9519,JPY,RENOVA INC,263026022,JP3981200003,-8.1764,8.1002,300000
1743,9531,JPY,TOKYO GAS CO LTD,13906095,JP3573000001,-1.0722,0.996,5100000
1744,9532,JPY,OSAKA GAS CO LTD,13906097,JP3180400008,-1.0887,1.0125,4500000
1745,9533,JPY,TOHO GAS CO LTD,14019135,JP3600200004,-1.0887,1.0125,1400000
1746,9534,JPY,HOKKAIDO GAS CO LTD,14019138,JP3847000001,-1.5052,1.429,65000
1747,9535,JPY,HIROSHIMA GAS CO LTD,14032625,JP3796200008,-0.9672,0.891,200000
1748,9536,JPY,SAIBU GAS CO LTD,14019143,JP3311600005,-0.9842,0.908,100000
1749,9543,JPY,SHIZUOKA GAS CO LTD,47211417,JP3351150002,-0.9672,0.891,1800000
1750,9551,JPY,METAWATER CO LTD,173803209,JP3921260000,-0.9842,0.908,150000
1751,9600,JPY,I-NET CORP,14032645,JP3105010007,-0.9692,0.893,80000
1752,9601,JPY,SHOCHIKU CO LTD,14019144,JP3362800009,-2.5012,2.425,3000
1753,9602,JPY,TOHO CO LTD,14019149,JP3598600009,-1.0862,1.01,1400000
1754,9603,JPY,H I S CO LTD,46119382,JP3160740001,-1.0352,0.959,150000
1755,9605,JPY,TOEI CO LTD,13906100,JP3560000006,-0.9822,0.906,100000
1756,9613,JPY,NTT DATA CORP,13906107,JP3165700000,-1.3512,1.275,8800000
1757,9616,JPY,KYORITSU MAINTENANCE CO LTD,14019164,JP3253900009,-1.7652,1.689,400000
1758,9619,JPY,ICHINEN HOLDINGS CO LTD,47211429,JP3142100001,-0.9922,0.916,100000
1759,9621,JPY,CTI ENGINEERING CO LTD,14019173,JP3281900005,-0.9782,0.902,150000
1760,9622,JPY,SPACE CO LTD,14032657,JP3400050005,-1.2792,1.203,40000
1761,9624,JPY,CHODAI CO LTD,14032660,JP3527600005,-3.1992,3.123,65000
1762,9627,JPY,AIN HOLDINGS INC,112131163,JP3105250009,-1.0072,0.931,700000
1763,9628,JPY,SAN HOLDINGS INC,14019178,JP3286300003,-0.9842,0.908,55000
1764,9629,JPY,PCA CORPORATION,14032667,JP3801500004,-3.8262,3.75,40000
