#SYM|CUR|NAME|CON|ISIN|REBATERATE|FEERATE|AVAILABLE|
8200|JPY|RINGER HUT CO LTD|14018183|JP3977000003|-1.6452|1.5690|10000|
8203|JPY|MRMAX HOLDINGS LTD|14018189|JP3885200000|-3.2505|3.1743|150000|
8214|JPY|AOKI HOLDINGS INC|14018201|JP3105400000|-0.9502|0.8740|600000|
8218|JPY|KOMERI CO LTD|14018208|JP3305600003|-0.9492|0.8730|1200000|
8219|JPY|AOYAMA TRADING CO LTD|14018213|JP3106200003|-1.0222|0.9460|1100000|
8227|JPY|SHIMAMURA CO LTD|14018218|JP3358200008|-1.5702|1.4940|250000|
8233|JPY|TAKASHIMAYA CO LTD|13905908|JP3456000003|-1.4062|1.3300|900000|
8237|JPY|MATSUYA CO LTD|14018238|JP3869200000|-1.0052|0.9290|450000|
8242|JPY|H2O RETAILING CORP|14018249|JP3774600005|-1.3512|1.2750|1100000|
8244|JPY|KINTETSU DEPT STORE CO LTD|131085124|JP3250800004|-1.0702|0.9940|30000|
8251|JPY|PARCO CO LTD|14018258|JP3781800002|-1.1662|1.0900|150000|
8252|JPY|MARUI GROUP CO LTD|13905915|JP3870400003|-1.0042|0.9280|3000000|
8253|JPY|CREDIT SAISON CO LTD|13905918|JP3271400008|-0.9842|0.9080|4300000|
8255|JPY|AXIAL RETAILING INC|14032385|JP3772400002|-0.9992|0.9230|150000|
8267|JPY|AEON CO LTD|13905925|JP3388200002|-1.0887|1.0125|3400000|
8273|JPY|IZUMI CO LTD|14018288|JP3138400001|-8.7389|8.6627|1000000|
8276|JPY|HEIWADO CO LTD|14018298|JP3834400008|-1.0887|1.0125|600000|
8278|JPY|FUJI CO LTD|14018303|JP3807400001|-1.5492|1.4730|300000|
8279|JPY|YAOKO CO LTD|14018305|JP3930200005|-1.8762|1.8000|100000|
8281|JPY|XEBIO HOLDINGS CO LTD|14018315|JP3428800001|-0.9772|0.9010|500000|
8282|JPY|K'S HOLDINGS CORP|14032388|JP3277150003|-1.5899|1.5137|4700000|
8283|JPY|PALTAC CORPORATION|129106810|JP3782200004|-0.9832|0.9070|700000|
8289|JPY|OLYMPIC GROUP CORP|14018318|JP3201400003|-6.1732|6.0970|50000|
8291|JPY|NISSAN TOKYO SALES HOLDINGS|14018320|JP3587800008|-1.0552|0.9790|450000|
8303|JPY|SHINSEI BANK LTD|31676940|JP3729000004|-2.6638|2.5876|600000|
8304|JPY|AOZORA BANK LTD|41664897|JP3711200000|-1.1068|1.0306|2200000|
8306|JPY|MITSUBISHI UFJ FINANCIAL GRO|13905935|JP3902900004|-1.3512|1.2750|>10000000|
8308|JPY|RESONA HOLDINGS INC|13857206|JP3500610005|-1.1272|1.0510|>10000000|
8309|JPY|SUMITOMO MITSUI TRUST HOLDIN|15785250|JP3892100003|-1.3512|1.2750|4200000|
8316|JPY|SUMITOMO MITSUI FINANCIAL GR|16623030|JP3890350006|-1.6382|1.5620|>10000000|
8331|JPY|CHIBA BANK LTD-THE|14018354|JP3511800009|-1.3512|1.2750|>10000000|
8334|JPY|GUNMA BANK LTD-THE|14018360|JP3276400003|-0.9512|0.8750|7400000|
8336|JPY|MUSASHINO BANK LTD-THE|14018368|JP3912800004|-0.9632|0.8870|750000|
8337|JPY|CHIBA KOGYO BANK LTD-THE|14018373|JP3512200001|-0.9762|0.9000|500000|
8338|JPY|TSUKUBA BANK LTD|14018378|JP3231000005|-0.9762|0.9000|200000|
8341|JPY|77 BANK LTD-THE|14018385|JP3352000008|-1.0202|0.9440|2100000|
8342|JPY|AOMORI BANK LTD-THE|14018388|JP3106000007|-0.9392|0.8630|150000|
8343|JPY|AKITA BANK LTD-THE|14018395|JP3107600003|-1.0272|0.9510|200000|
8344|JPY|YAMAGATA BANK LTD-THE|14018398|JP3934800008|-1.0302|0.9540|500000|
8345|JPY|BANK OF IWATE LTD-THE|14018402|JP3152400002|-0.9932|0.9170|150000|
8346|JPY|TOHO BANK LTD-THE|14018407|JP3601000007|-2.1387|2.0625|3200000|
8349|JPY|TOHOKU BANK LTD-THE|14032395|JP3604200000|-1.0342|0.9580|65000|
8350|JPY|MICHINOKU BANK LTD-THE|14018408|JP3888000001|-6.6562|6.5800|150000|
8354|JPY|FUKUOKA FINANCIAL GROUP INC|43623853|JP3805010000|-1.3368|1.2606|3400000|
8355|JPY|SHIZUOKA BANK LTD-THE|13905959|JP3351200005|-1.3512|1.2750|8100000|
8356|JPY|JUROKU BANK LTD-THE|14018419|JP3392600007|-0.9772|0.9010|350000|
8358|JPY|SURUGA BANK LTD|14018425|JP3411000007|-2.1172|2.0410|300000|
8359|JPY|HACHIJUNI BANK LTD-THE|14018428|JP3769000005|-0.9772|0.9010|9200000|
8360|JPY|YAMANASHI CHUO BANK LTD-THE|14018435|JP3942000005|-1.0652|0.9890|400000|
8361|JPY|OGAKI KYORITSU BANK LTD-THE|14018438|JP3176000002|-1.0442|0.9680|400000|
8362|JPY|FUKUI BANK LTD-THE|14018441|JP3803600000|-0.9662|0.8900|100000|
8363|JPY|HOKKOKU BANK LTD-THE|14018444|JP3851400006|-0.9752|0.8990|350000|
8364|JPY|SHIMIZU BANK LTD-THE|14018450|JP3358400004|-1.0652|0.9890|65000|
8366|JPY|SHIGA BANK LTD-THE|14018455|JP3347600003|-1.1182|1.0420|850000|
8367|JPY|NANTO BANK LTD-THE|14018456|JP3653400006|-1.3512|1.2750|400000|
8368|JPY|HYAKUGO BANK LTD-THE|14018461|JP3793800008|-0.9702|0.8940|5300000|
8369|JPY|BANK OF KYOTO LTD-THE|14018465|JP3251200006|-0.9872|0.9110|1400000|
8370|JPY|KIYO BANK LTD-THE|134128000|JP3248000006|-1.0082|0.9320|1500000|
8377|JPY|HOKUHOKU FINANCIAL GROUP INC|31676907|JP3842400008|-0.9992|0.9230|2700000|
8379|JPY|HIROSHIMA BANK LTD-THE|14018480|JP3797000001|-0.9562|0.8800|4200000|
8381|JPY|SAN-IN GODO BANK LTD-THE|14018490|JP3324000003|-1.5387|1.4625|2800000|
8382|JPY|CHUGOKU BANK LTD-THE|14018495|JP3521000004|-1.3512|1.2750|3600000|
8383|JPY|TOTTORI BANK LTD-THE|14018498|JP3628600003|-0.9652|0.8890|55000|
8385|JPY|IYO BANK LTD-THE|14018503|JP3149600003|-1.0522|0.9760|3300000|
8386|JPY|HYAKUJUSHI BANK LTD-THE|14018504|JP3794200000|-0.9792|0.9030|350000|
8387|JPY|SHIKOKU BANK LTD-THE|14018509|JP3350000000|-1.0462|0.9700|500000|
8388|JPY|AWA BANK LTD-THE|14018515|JP3126800006|-1.6137|1.5375|500000|
8392|JPY|OITA BANK LTD-THE|14018524|JP3175200009|-1.0102|0.9340|350000|
8393|JPY|MIYAZAKI BANK LTD-THE|14018528|JP3908000007|-1.0542|0.9780|200000|
8395|JPY|BANK OF SAGA LTD-THE|14018538|JP3315200000|-0.9512|0.8750|100000|
8397|JPY|BANK OF OKINAWA LTD-THE|14018545|JP3194600007|-0.9932|0.9170|300000|
8399|JPY|BANK OF THE RYUKYUS LTD|14018548|JP3975000005|-1.3512|1.2750|700000|
8410|JPY|SEVEN BANK LTD|56258132|JP3105220002|-1.5591|1.4829|>10000000|
8411|JPY|MIZUHO FINANCIAL GROUP INC|17301320|JP3885780001|-1.0612|0.9850|>10000000|
8416|JPY|BANK OF KOCHI LTD-THE|38231147|JP3288960002|-2.5742|2.4980|55000|
8418|JPY|YAMAGUCHI FINANCIAL GROUP IN|41121699|JP3935300008|-0.9882|0.9120|3500000|
8424|JPY|FUYO GENERAL LEASE CO LTD|47419200|JP3826270005|-1.0622|0.9860|400000|
8425|JPY|IBJ LEASING CO LTD|47419205|JP3286500008|-1.0252|0.9490|300000|
8439|JPY|TOKYO CENTURY CORP|46068656|JP3424950008|-1.0112|0.9350|850000|
8473|JPY|SBI HOLDINGS INC|34764264|JP3436120004|-1.0458|0.9696|3100000|
8508|JPY|J TRUST CO LTD|124966542|JP3142350002|-5.5514|5.4752|450000|
8511|JPY|JAPAN SECURITIES FINANCE CO|14018558|JP3714400003|-1.0022|0.9260|1700000|
8515|JPY|AIFUL CORP|14018564|JP3105040004|-1.2182|1.1420|350000|
8521|JPY|NAGANO BANK LTD-THE|14018574|JP3648300006|-1.8212|1.7450|70000|
8522|JPY|BANK OF NAGOYA LTD-THE|14018576|JP3648800005|-1.4322|1.3560|200000|
8524|JPY|NORTH PACIFIC BANK LTD|114841992|JP3843400007|-1.0062|0.9300|1200000|
8527|JPY|AICHI BANK LTD-THE|14018581|JP3103000000|-0.9502|0.8740|100000|
8530|JPY|CHUKYO BANK LTD-THE|14018591|JP3520000005|-1.0322|0.9560|100000|
8537|JPY|TAIKO BANK LTD-THE|49539085|JP3441600008|-2.8032|2.7270|25000|
8541|JPY|EHIME BANK LTD-THE|14018601|JP3166400006|-1.0012|0.9250|850000|
8542|JPY|TOMATO BANK LTD|14018604|JP3630500001|-1.0887|1.0125|50000|
8544|JPY|KEIYO BANK LTD-THE|14018615|JP3281600001|-1.4333|1.3571|1900000|
8550|JPY|TOCHIGI BANK LTD-THE|14018621|JP3627800000|-0.9702|0.8940|250000|
8551|JPY|KITA-NIPPON BANK LTD-THE|14018624|JP3238200004|-1.0212|0.9450|80000|
8558|JPY|TOWA BANK LTD-THE|14018634|JP3622400004|-1.0372|0.9610|800000|
8563|JPY|DAITO BANK LTD-THE|14018644|JP3486700002|-1.0887|1.0125|100000|
8566|JPY|RICOH LEASING CO LTD|14018658|JP3974100004|-0.9942|0.9180|250000|
8570|JPY|AEON FINANCIAL SERVICE CO LT|14018669|JP3131400008|-1.0552|0.9790|3000000|
8572|JPY|ACOM CO LTD|14018678|JP3108600002|-1.3512|1.2750|9800000|
8584|JPY|JACCS CO LTD|14018694|JP3388600003|-1.0887|1.0125|500000|
8585|JPY|ORIENT CORP|14018697|JP3199000005|-1.0887|1.0125|850000|
8586|JPY|HITACHI CAPITAL CORP|14018700|JP3786600001|-1.3512|1.2750|1200000|
8591|JPY|ORIX CORP|14018711|JP3200450009|-1.0887|1.0125|>10000000|
8593|JPY|MITSUBISHI UFJ LEASE &amp; FINAN|14018717|JP3499800005|-1.0887|1.0125|>10000000|
8595|JPY|JAFCO CO LTD|14018721|JP3389900006|-1.0012|0.9250|1300000|
8600|JPY|TOMONY HOLDINGS INC|73953261|JP3631700006|-0.9972|0.9210|2100000|
8601|JPY|DAIWA SECURITIES GROUP INC|13905974|JP3502200003|-1.1502|1.0740|>10000000|
8604|JPY|NOMURA HOLDINGS INC|13905980|JP3762600009|-1.6137|1.5375|>10000000|
8609|JPY|OKASAN SECURITIES GROUP INC|14018734|JP3190800007|-0.9752|0.8990|1900000|
8613|JPY|MARUSAN SECURITIES CO LTD|14018746|JP3874800000|-1.6137|1.5375|150000|
8616|JPY|TOKAI TOKYO FINANCIAL HOLDIN|14018759|JP3577600004|-1.3464|1.2702|2900000|
8624|JPY|ICHIYOSHI SECURITIES CO LTD|14032410|JP3142300007|-0.9522|0.8760|450000|
8628|JPY|MATSUI SECURITIES CO LTD|14018777|JP3863800003|-1.0887|1.0125|900000|
8630|JPY|SOMPO HOLDINGS INC|73954446|JP3165000005|-1.0452|0.9690|3500000|
8692|JPY|DSB CO LTD|14032422|JP3482800004|-0.9892|0.9130|65000|
8697|JPY|JAPAN EXCHANGE GROUP INC|118017958|JP3183200009|-1.0592|0.9830|5800000|
8698|JPY|MONEX GROUP INC|42847783|JP3869970008|-2.6882|2.6120|300000|
8699|JPY|SAWADA HOLDINGS CO LTD|131082318|JP3160790006|-1.9022|1.8260|100000|
8706|JPY|KYOKUTO SECURITIES|42402960|JP3256970009|-0.9602|0.8840|100000|
8707|JPY|IWAI COSMO HOLDINGS INC|37915514|JP3149950002|-1.0072|0.9310|400000|
8708|JPY|AIZAWA SECURITIES CO LTD|131083382|JP3101850000|-0.9842|0.9080|300000|
8713|JPY|FIDEA HOLDINGS CO LTD|129106776|JP3802940001|-0.9832|0.9070|550000|
8714|JPY|SENSHU IKEDA HOLDINGS INC|69188900|JP3132600002|-0.9972|0.9210|750000|
8715|JPY|ANICOM HOLDINGS INC|98542114|JP3122440005|-2.4172|2.3410|350000|
8725|JPY|MS&amp;AD INSURANCE GROUP HOLDIN|49987470|JP3890310000|-1.0982|1.0220|5500000|
8729|JPY|SONY FINANCIAL HOLDINGS INC.|46636443|JP3435350008|-1.0082|0.9320|3100000|
8732|JPY|MONEY PARTNERS GROUP CO LTD|129106800|JP3869930002|-5.4552|5.3790|65000|
8739|JPY|SPARX GROUP CO LTD|82426351|JP3399900004|-2.3712|2.2950|2300000|
8750|JPY|DAI-ICHI LIFE HOLDINGS INC|74028027|JP3476480003|-1.0642|0.9880|>10000000|
8766|JPY|TOKIO MARINE HOLDINGS INC|14726160|JP3910660004|-1.0722|0.9960|7100000|
8771|JPY|EGUARANTEE INC|113095597|JP3130300001|-1.9902|1.9140|75000|
8793|JPY|NEC CAPITAL SOLUTIONS LTD|104085367|JP3164740007|-1.0622|0.9860|100000|
8795|JPY|T&amp;D HOLDINGS INC|31676946|JP3539220008|-1.0282|0.9520|8000000|
8801|JPY|MITSUI FUDOSAN CO LTD|13906000|JP3893200000|-1.0472|0.9710|>10000000|
8802|JPY|MITSUBISHI ESTATE CO LTD|13906005|JP3899600005|-1.0887|1.0125|>10000000|
8803|JPY|HEIWA REAL ESTATE CO LTD|13906010|JP3834800009|-1.3512|1.2750|1700000|
8804|JPY|TOKYO TATEMONO CO LTD|14018814|JP3582600007|-1.0202|0.9440|4700000|
8806|JPY|DAIBIRU CORP|14018816|JP3497200000|-1.0032|0.9270|2000000|
8818|JPY|KEIHANSHIN BUILDING CO LTD|131083824|JP3279000008|-1.0562|0.9800|300000|
8830|JPY|SUMITOMO REALTY &amp; DEVELOPMEN|13825675|JP3409000001|-1.0222|0.9460|4000000|
8835|JPY|TAIHEIYO KOUHATSU INC|14018843|JP3448800007|-1.1132|1.0370|60000|
8841|JPY|TOC CO LTD|14018855|JP3538400007|-1.0232|0.9470|450000|
8842|JPY|TOKYO RAKUTENCHI CO LTD|14018856|JP3589800006|-1.8242|1.7480|8000|
8844|JPY|COSMOS INITIA CO LTD|131085344|JP3970200006|-5.0882|5.0120|40000|
8848|JPY|LEOPALACE21 CORP|32098986|JP3167500002|-12.0724|11.9962|150000|
8850|JPY|STARTS CORP INC|131082960|JP3399200009|-1.0032|0.9270|350000|
8860|JPY|FUJI CORP LTD|131086830|JP3815000009|-1.0912|1.0150|300000|
8864|JPY|AIRPORT FACILITIES CO LTD|14018870|JP3266050008|-1.0582|0.9820|550000|
8869|JPY|MEIWA ESTATE CO LTD|14018873|JP3920850009|-1.1282|1.0520|150000|
8871|JPY|GOLDCREST CO LTD|14018881|JP3306800008|-1.0012|0.9250|1000000|
8876|JPY|RELO GROUP INC|102044174|JP3755200007|-0.9942|0.9180|1400000|
8877|JPY|NIHON ESLEAD CORP|14018891|JP3688350002|-1.7472|1.6710|100000|
8881|JPY|NISSHIN FUDOSAN CO LTD|14032468|JP3677900007|-0.9952|0.9190|750000|
8889|JPY|APAMAN CO LTD|131081742|JP3122510005|-12.3878|12.3116|15000|
8890|JPY|RAYSUM CO LTD|131085814|JP3979100009|-2.0852|2.0090|250000|
8892|JPY|ES-CON JAPAN LTD|131083518|JP3688330004|-8.1764|8.1002|75000|
8897|JPY|TAKARA LEBEN CO LTD|61318924|JP3460800000|-1.0722|0.9960|600000|
8905|JPY|AEON MALL CO LTD|44611169|JP3131430005|-9.3072|9.2310|2600000|
8909|JPY|SHINOKEN GROUP CO LTD|131084964|JP3354100004|-6.1822|6.1060|100000|
8914|JPY|AREALINK CO LTD|47520049|JP3167620008|-4.0522|3.9760|50000|
8917|JPY|FIRST JUKEN CO LTD|131087879|JP3802230007|-1.9092|1.8330|80000|
8919|JPY|KATITAS CO LTD|295741165|JP3932950003|-3.5482|3.4720|30000|
8920|JPY|TOSHO CO LTD|127369622|JP3594400008|-1.0202|0.9440|100000|
8922|JPY|JAPAN ASSET MARKETING CO LTD|60751056|JP3104930007|-6.1322|6.0560|350000|
8923|JPY|TOSEI CORP|70105028|JP3595070008|-0.9612|0.8850|800000|
8929|JPY|AOYAMA ZAISAN NETWORKS CO LT|129106785|JP3825750007|-9.3072|9.2310|10000|
8934|JPY|SUN FRONTIER FUDOUSAN CO LTD|43220571|JP3336950005|-0.9752|0.8990|500000|
8935|JPY|FJ NEXT CO LTD|43257620|JP3166930002|-1.6902|1.6140|25000|
8951|JPY|NIPPON BUILDING FUND INC|31676931|JP3027670003|-0.9772|0.9010|15000|
8952|JPY|JAPAN REAL ESTATE INVESTMENT|31676910|JP3027680002|-1.0887|1.0125|10000|
8953|JPY|JAPAN RETAIL FUND INVESTMENT|31676912|JP3039710003|-1.0622|0.9860|30000|
8954|JPY|ORIX JREIT INC.|39015949|JP3040880001|-5.0533|4.9771|25000|
8955|JPY|JAPAN PRIME REALTY INVESTMEN|34764254|JP3040890000|-1.6137|1.5375|10000|
8956|JPY|PREMIER INVESTMENT CORP|39015955|JP3041770003|-0.9942|0.9180|20000|
8957|JPY|TOKYU REIT, INC.|39015958|JP3044510000|-1.5612|1.4850|20000|
8958|JPY|GLOBAL ONE REIT|39015961|JP3044520009|-1.1102|1.0340|2000|
8960|JPY|UNITED URBAN INVESTMENT CORPORATION|39015964|JP3045540006|-0.9882|0.9120|40000|
8961|JPY|MORI TRUST SOGO REIT, INC.|39015968|JP3046170001|-1.0422|0.9660|15000|
8963|JPY|INVINCIBLE INVESTMENT CORP|44994044|JP3046190009|-0.9972|0.9210|100000|
8964|JPY|FRONTIER REAL ESTATE INVEST|39015978|JP3046200006|-1.0682|0.9920|5000|
8966|JPY|HEIWA REAL ESTATE REIT INC|39015985|JP3046220004|-1.0502|0.9740|8000|
8967|JPY|JAPAN LOGISTICS FUND, INC.|39015988|JP3046230003|-1.0032|0.9270|15000|
8968|JPY|FUKUOKA REIT CORPORATION|39015995|JP3046240002|-1.0972|1.0210|7000|
8972|JPY|KENEDIX OFFICE INVESTMENT CO|39016053|JP3046270009|-1.0452|0.9690|7000|
8975|JPY|ICHIGO OFFICE REIT INVESTMEN|39016064|JP3046300004|-1.8052|1.7290|15000|
8976|JPY|DAIWA OFFICE INVESTMENT CORP|39016023|JP3046310003|-2.9491|2.8729|5000|
8977|JPY|HANKYU HANSHIN REIT INC|39016069|JP3046320002|-1.0082|0.9320|5000|
8984|JPY|DAIWA HOUSE REIT INVESTMENT|39016091|JP3046390005|-1.2512|1.1750|20000|
8985|JPY|JAPAN HOTEL REIT INVESTMENT|47615800|JP3046400002|-0.9792|0.9030|75000|
8986|JPY|JAPAN RENTAL HOUSING INVESTM|41580483|JP3046410001|-0.9982|0.9220|35000|
8987|JPY|JAPAN EXCELLENT INC|118833097|JP3046420000|-1.0622|0.9860|20000|
8999|JPY|GRANDY HOUSE CORP|37108582|JP3274030000|-0.9802|0.9040|400000|
9001|JPY|TOBU RAILWAY CO LTD|13906015|JP3597800006|-0.9852|0.9090|2300000|
9003|JPY|SOTETSU HOLDINGS INC|14018901|JP3316400005|-2.8388|2.7626|700000|
9005|JPY|TOKYU CORP|13906019|JP3574200006|-1.0402|0.9640|6100000|
9006|JPY|KEIKYU CORP|14018911|JP3280200001|-1.0492|0.9730|2800000|
9007|JPY|ODAKYU ELECTRIC RAILWAY CO|13906022|JP3196000008|-1.5973|1.5211|2700000|
9008|JPY|KEIO CORP|13906025|JP3277800003|-1.2200|1.1438|1100000|
9009|JPY|KEISEI ELECTRIC RAILWAY CO|13906028|JP3278600006|-0.9912|0.9150|1900000|
9010|JPY|FUJI KYUKO CO LTD|14018915|JP3810400006|-3.4513|3.3751|65000|
9014|JPY|SHIN-KEISEI ELECTRIC RAILWAY|14032482|JP3372400006|-1.5752|1.4990|8000|
9020|JPY|EAST JAPAN RAILWAY CO|13906034|JP3783600004|-1.0672|0.9910|3300000|
9021|JPY|WEST JAPAN RAILWAY CO|13906118|JP3659000008|-1.0887|1.0125|2500000|
9022|JPY|CENTRAL JAPAN RAILWAY CO|14018918|JP3566800003|-0.9892|0.9130|1400000|
9024|JPY|SEIBU HOLDINGS INC|146442477|JP3417200007|-1.0232|0.9470|3900000|
9025|JPY|KONOIKE TRANSPORT CO LTD|124098956|JP3288970001|-1.3512|1.2750|1000000|
9031|JPY|NISHI-NIPPON RAILROAD CO LTD|14018921|JP3658800002|-0.9802|0.9040|400000|
9037|JPY|HAMAKYOREX CO LTD|14032499|JP3771150004|-1.0422|0.9660|500000|
9039|JPY|SAKAI MOVING SERVICE CO LTD|38553135|JP3314200001|-0.9472|0.8710|200000|
9041|JPY|KINTETSU GROUP HOLDINGS CO L|14018924|JP3260800002|-1.3512|1.2750|1700000|
9042|JPY|HANKYU HANSHIN HOLDINGS INC|14018930|JP3774200004|-1.0252|0.9490|2300000|
9044|JPY|NANKAI ELECTRIC RAILWAY CO|49902925|JP3653000004|-1.8762|1.8000|900000|
9045|JPY|KEIHAN HOLDINGS CO LTD|38570518|JP3279400000|-1.0232|0.9470|1100000|
9046|JPY|KOBE ELECTRIC RAILWAY CO LTD|131083478|JP3290600000|-1.3072|1.2310|10000|
9048|JPY|NAGOYA RAILROAD CO LTD|14018941|JP3649800004|-1.0152|0.9390|2000000|
9052|JPY|SANYO ELECTRIC RAILWAY CO|131083710|JP3341600009|-1.0332|0.9570|40000|
9055|JPY|ALPS LOGISTICS CO LTD|14032502|JP3126450000|-4.0762|4.0000|95000|
9058|JPY|TRANCOM CO LTD|43645183|JP3635650009|-0.9752|0.8990|100000|
9062|JPY|NIPPON EXPRESS CO LTD|13906039|JP3729400006|-1.0262|0.9500|1200000|
9064|JPY|YAMATO HOLDINGS CO LTD|13906040|JP3940000007|-1.0122|0.9360|4000000|
9065|JPY|SANKYU INC|14018946|JP3326000001|-0.9652|0.8890|1200000|
9066|JPY|NISSIN CORP|14018951|JP3674400001|-0.9432|0.8670|300000|
9068|JPY|MARUZEN SHOWA UNYU CO LTD|14018957|JP3876000005|-1.0172|0.9410|250000|
9069|JPY|SENKO GROUP HOLDINGS CO LTD|14018963|JP3423800006|-0.9892|0.9130|3900000|
9070|JPY|TONAMI HOLDINGS CO LTD|14018966|JP3629400007|-1.0192|0.9430|90000|
9072|JPY|NIKKON HOLDINGS CO LTD|14018969|JP3709600005|-0.9992|0.9230|1200000|
9074|JPY|JAPAN OIL TRANSPORTATION CO|14018972|JP3724600006|-1.0422|0.9660|20000|
9075|JPY|FUKUYAMA TRANSPORTING CO LTD|14018976|JP3806800003|-1.0887|1.0125|650000|
9076|JPY|SEINO HOLDINGS CO LTD|14018981|JP3415400005|-1.3512|1.2750|3800000|
9081|JPY|KANAGAWA CHUO KOTSU CO LTD|14018986|JP3214600003|-1.0662|0.9900|15000|
9086|JPY|HITACHI TRANSPORT SYSTEM LTD|14018991|JP3791200003|-1.0422|0.9660|650000|
9090|JPY|MARUWA UNYU KIKAN CO LTD|145766261|JP3879170003|-5.8152|5.7390|9000|
9099|JPY|CHILLED &amp; FROZEN LOGISTICS H|205624389|JP3346180007|-2.0702|1.9940|30000|
9101|JPY|NIPPON YUSEN KK|13906045|JP3753000003|-1.0212|0.9450|3000000|
9104|JPY|MITSUI OSK LINES LTD|13906050|JP3362700001|-1.0887|1.0125|2300000|
9107|JPY|KAWASAKI KISEN KAISHA LTD|13906055|JP3223800008|-3.4902|3.4140|100000|
9110|JPY|NS UNITED KAIUN KAISHA LTD|14018993|JP3385000009|-1.0572|0.9810|200000|
9119|JPY|IINO KAIUN KAISHA LTD|14019006|JP3131200002|-0.9442|0.8680|1100000|
9142|JPY|KYUSHU RAILWAY COMPANY|247912123|JP3247010006|-1.0642|0.9880|2400000|
9143|JPY|SG HOLDINGS CO LTD|295291791|JP3162770006|-1.0162|0.9400|2000000|
9201|JPY|JAPAN AIRLINES CO LTD|113787206|JP3705200008|-0.9542|0.8780|2700000|
9202|JPY|ANA HOLDINGS INC|13906061|JP3429800000|-1.3512|1.2750|1100000|
9260|JPY|NISHIMOTO CO LTD|287341175|JP3659350007|-2.4622|2.3860|10000|
9267|JPY|GENKY DRUGSTORES CO LTD|297481286|JP3282750003|-3.6592|3.5830|10000|
9274|JPY|KOKUSAI PULP &amp; PAPER CO LTD|318900357|JP3293350009|-3.7802|3.7040|100000|
9277|JPY|SOGO MEDICAL HOLDINGS CO LTD|332262000|JP3432310005|-0.9582|0.8820|200000|
9301|JPY|MITSUBISHI LOGISTICS CORP|13906067|JP3902000003|-0.9872|0.9110|800000|
9302|JPY|MITSUI-SOKO HOLDINGS CO LTD|14019032|JP3891200002|-1.0032|0.9270|300000|
9303|JPY|SUMITOMO WAREHOUSE CO LTD|14019037|JP3407000003|-1.0887|1.0125|1200000|
9304|JPY|SHIBUSAWA WAREHOUSE CO LTD|14019041|JP3355600002|-0.9982|0.9220|150000|
9305|JPY|YAMATANE CORP|14019044|JP3937600009|-0.9832|0.9070|100000|
9308|JPY|INUI GLOBAL LOGISTICS CO LTD|14032558|JP3146800002|-1.6942|1.6180|35000|
9310|JPY|JAPAN TRANSCITY CORP|14019054|JP3739600009|-0.9812|0.9050|400000|
9312|JPY|KEIHIN CO LTD-THE|14019056|JP3279800001|-1.5752|1.4990|15000|
9324|JPY|YASUDA LOGISTICS CORP|14032583|JP3932820008|-0.9442|0.8680|100000|
9351|JPY|TOYO WHARF &amp; WAREHOUSE CO|14019061|JP3619000007|-0.9772|0.9010|40000|
9358|JPY|UTOC CORP|14019066|JP3157600002|-1.0632|0.9870|150000|
9364|JPY|KAMIGUMI CO LTD|14019071|JP3219000001|-1.0887|1.0125|2600000|
9368|JPY|KIMURA UNITY CO LTD|14032601|JP3242500001|-1.2872|1.2110|35000|
9369|JPY|KRS CORPORATION|14032604|JP3244700005|-1.0722|0.9960|50000|
9375|JPY|KINTETSU WORLD EXPRESS INC|46119373|JP3262900008|-0.9802|0.9040|1200000|
9384|JPY|NAIGAI TRANS LINE LTD|55828952|JP3641230002|-1.8242|1.7480|200000|
9386|JPY|NIPPON CONCEPT CORP|131083254|JP3708600006|-3.6912|3.6150|15000|
9401|JPY|TOKYO BROADCASTING SYSTEM|14019075|JP3588600001|-1.3082|1.2320|450000|
9404|JPY|NIPPON TELEVISION HOLDINGS|14019078|JP3732200005|-1.0082|0.9320|800000|
9409|JPY|TV ASAHI HOLDINGS CORP|14019081|JP3429000007|-0.9852|0.9090|20000|
9412|JPY|SKY PERFECT JSAT HOLDINGS|43578598|JP3396350005|-0.9492|0.8730|6000000|
9413|JPY|TV TOKYO HOLDINGS CORP|112131153|JP3547060008|-1.8762|1.8000|45000|
9422|JPY|CONEXIO CORP|38322883|JP3104870005|-0.9752|0.8990|150000|
9432|JPY|NIPPON TELEGRAPH &amp; TELEPHONE|13906070|JP3735400008|-1.3270|1.2508|2800000|
9433|JPY|KDDI CORPORATION|13906073|JP3496400007|-1.3512|1.2750|>10000000|
9434|JPY|SOFTBANK CORP|341504260|JP3732000009|-1.3512|1.2750|2500000|
9435|JPY|HIKARI TSUSHIN INC|14019090|JP3783420007|-1.0442|0.9680|300000|
9436|JPY|OKINAWA CELLULAR TELEPHONE|131082285|JP3194650002|-1.8262|1.7500|450000|
9437|JPY|NTT DOCOMO INC|13906076|JP3165650007|-1.0887|1.0125|>10000000|
9438|JPY|MTI LTD|131085881|JP3167480007|-1.8082|1.7320|800000|
9449|JPY|GMO INTERNET INC|47383940|JP3152750000|-1.0632|0.9870|1600000|
9468|JPY|KADOKAWA CORP|165779133|JP3214350005|-1.0002|0.9240|650000|
9470|JPY|GAKKEN HOLDINGS CO LTD|14019096|JP3234200008|-0.9912|0.9150|80000|
9474|JPY|ZENRIN CO LTD|14032613|JP3430400006|-1.6137|1.5375|300000|
