,#SYM,CUR,NAME,CON,ISIN,REBATERATE,FEERATE,AVAILABLE
583,4549,JPY,EIKEN CHEMICAL CO LTD,14031095,JP3160700005,-1.018,0.928,550000
584,4550,JPY,NISSUI PHARMACEUTICAL CO LTD,14031096,JP3678100003,-1.072,0.982,70000
585,4551,JPY,TORII PHARMACEUTICAL CO LTD,14015690,JP3635800000,-0.987,0.897,450000
586,4552,JPY,JCR PHARMACEUTICALS CO LTD,131081759,JP3701000006,-1.018,0.928,100000
587,4553,JPY,TOWA PHARMACEUTICAL CO LTD,46653646,JP3623150004,-1.026,0.936,1600000
588,4554,JPY,FUJI PHARMA CO LTD,125843848,JP3816200004,-0.982,0.892,250000
589,4555,JPY,SAWAI PHARMACEUTICAL CO LTD,14031101,JP3323050009,-0.982,0.892,800000
590,4559,JPY,ZERIA PHARMACEUTICAL CO LTD,14015695,JP3428850006,-0.993,0.903,300000
591,4565,JPY,SOSEI GROUP CORP,47419150,JP3431300007,-3.319,3.229,150000
592,4568,JPY,DAIICHI SANKYO CO LTD,35928149,JP3475350009,-1.2828,1.1928,5600000
593,4569,JPY,KYORIN HOLDINGS INC,38322889,JP3247090008,-0.984,0.894,1300000
594,4577,JPY,DAITO PHARMACEUTICAL CO LTD,129106740,JP3486150000,-0.986,0.896,150000
595,4578,JPY,OTSUKA HOLDINGS CO LTD,81835552,JP3188220002,-0.84,0.75,4300000
596,4581,JPY,TAISHO PHARMACEUTICAL HOLDIN,95441377,JP3442850008,-1.027,0.937,800000
597,4587,JPY,PEPTIDREAM INC,129095534,JP3836750004,-1.362,1.272,1400000
598,4592,JPY,SANBIO CO LTD,186247147,JP3336750009,-10.0016,9.9116,10000
599,4593,JPY,HEALIOS KK,194125785,JP3835100003,-2.379,2.289,15000
600,4611,JPY,DAI NIPPON TORYO CO LTD,14015700,JP3495400008,-0.947,0.857,400000
601,4612,JPY,NIPPON PAINT HOLDINGS CO LTD,14015707,JP3749400002,-1.365,1.275,1300000
602,4613,JPY,KANSAI PAINT CO LTD,14015710,JP3229400001,-1.5163,1.4263,2900000
603,4617,JPY,CHUGOKU MARINE PAINTS LTD,14015719,JP3522600000,-1.088,0.998,800000
604,4619,JPY,NIHON TOKUSHU TORYO CO LTD,14015720,JP3739000002,-0.989,0.899,100000
605,4620,JPY,FUJIKURA KASEI CO LTD,14015725,JP3811200009,-1.011,0.921,300000
606,4626,JPY,TAIYO HOLDINGS CO LTD,14015731,JP3449100001,-1.052,0.962,100000
607,4631,JPY,DIC CORP,14015734,JP3493400000,-1.6275,1.5375,1800000
608,4633,JPY,SAKATA INX CORP,14015737,JP3314800008,-1.035,0.945,500000
609,4634,JPY,TOYO INK SC HOLDINGS CO LTD,14015740,JP3606600009,-1.017,0.927,1000000
610,4636,JPY,T&amp;K TOKA CO LTD,125845865,JP3538570007,-1.476,1.386,250000
611,4641,JPY,ALTECH CORP,14031110,JP3126350002,-1.038,0.948,100000
612,4653,JPY,DAIOHS CORP,47419157,JP3480520000,-1.417,1.327,15000
613,4658,JPY,NIPPON AIR CONDITIONING SERV,41014624,JP3699500009,-1.624,1.534,150000
614,4661,JPY,ORIENTAL LAND CO LTD,14015752,JP3198900007,-1.3547,1.2647,1600000
615,4665,JPY,DUSKIN CO LTD,42402958,JP3505900005,-0.986,0.896,650000
616,4666,JPY,PARK24 CO LTD,14015757,JP3780100008,-1.051,0.961,2300000
617,4668,JPY,MEIKO NETWORK JAPAN CO LTD,47419162,JP3916100005,-1.258,1.168,100000
618,4671,JPY,FALCO HOLDINGS CO LTD,127536581,JP3802650006,-1.068,0.978,100000
619,4676,JPY,FUJI MEDIA HOLDINGS INC,14015766,JP3819400007,-0.94,0.85,500000
620,4680,JPY,ROUND ONE CORP,14015772,JP3966800009,-1.365,1.275,2100000
621,4681,JPY,RESORTTRUST INC,14015776,JP3974450003,-1.029,0.939,1900000
622,4684,JPY,OBIC CO LTD,14015781,JP3173400007,-1.008,0.918,950000
623,4686,JPY,JUSTSYSTEMS CORP,131086553,JP3388450003,-0.976,0.886,250000
624,4687,JPY,TDC SOFT INC,14031127,JP3539000004,-1.592,1.502,150000
625,4689,JPY,YAHOO JAPAN CORP,28346248,JP3933800009,-0.84,0.75,>10000000
626,4694,JPY,BML INC,14015791,JP3799700004,-0.97,0.88,1100000
627,4704,JPY,TREND MICRO INC,14015793,JP3637300009,-1.365,1.275,2100000
628,4708,JPY,RELIA INC,14031137,JP3922200005,-1.01,0.92,650000
629,4709,JPY,ID HOLDINGS CORP,131085121,JP3153600006,-1.458,1.368,40000
630,4714,JPY,RISO KYOIKU CO LTD,14031147,JP3974300000,-2.94,2.85,1000000
631,4716,JPY,ORACLE CORP JAPAN,14015806,JP3689500001,-1.007,0.917,700000
632,4719,JPY,ALPHA SYSTEMS INC,14015811,JP3126330004,-1.315,1.225,40000
633,4722,JPY,FUTURE CORP,85469731,JP3826200002,-1.052,0.962,350000
634,4725,JPY,CAC HOLDINGS CORP,14015814,JP3346300001,-1.029,0.939,200000
635,4726,JPY,SOFTBANK TECHNOLOGY CORP,129106720,JP3436150001,-4.107,4.017,25000
636,4732,JPY,USS CO LTD,14015820,JP3944130008,-0.962,0.872,3500000
637,4733,JPY,OBIC BUSINESS CONSULTANTS,44263073,JP3173500004,-1.056,0.966,300000
638,4739,JPY,ITOCHU TECHNO-SOLUTIONS CORP,14015831,JP3143900003,-1.365,1.275,2100000
639,4743,JPY,ITFOR INC,129106716,JP3530000003,-2.234,2.144,150000
640,4745,JPY,TOKYO INDIVIDUALIZED EDU,52197779,JP3576500007,-10.9997,10.9097,200000
641,4746,JPY,TOUKEI COMPUTER CO LTD,14031157,JP3590850008,-1.314,1.224,15000
642,4751,JPY,CYBERAGENT INC,47067615,JP3311400000,-1.1025,1.0125,1600000
643,4755,JPY,RAKUTEN INC,37585692,JP3967200001,-1.365,1.275,>10000000
644,4763,JPY,CREEK &amp; RIVER CO LTD,131087496,JP3269700005,-5.34,5.25,20000
645,4765,JPY,MORNINGSTAR JAPAN KK,131084477,JP3922100007,-5.59,5.5,100000
646,4767,JPY,TOW CO LTD,44994053,JP3538450002,-1.042,0.952,100000
647,4768,JPY,OTSUKA CORP,14015832,JP3188200004,-0.982,0.892,2000000
648,4776,JPY,CYBOZU INC,90238283,JP3312100005,-1.011,0.921,300000
649,4779,JPY,SOFTBRAIN CO LTD,71678370,JP3436170009,-8.181,8.091,55000
650,4792,JPY,YAMADA CONSULTING GROUP CO L,131094420,JP3588100002,-5.029,4.939,20000
651,4801,JPY,CENTRAL SPORTS CO LTD,103502412,JP3425600008,-1.001,0.911,55000
652,4809,JPY,PARACA INC,129106701,JP3781700004,-2.411,2.321,10000
653,4812,JPY,INFO SERVICES INTL DENTSU,14015844,JP3551530003,-1.037,0.947,300000
654,4813,JPY,ACCESS CO LTD,39931116,JP3108060009,-3.659,3.569,65000
655,4816,JPY,TOEI ANIMATION CO LTD,131082885,JP3560200002,-1.092,1.002,90000
656,4819,JPY,DIGITAL GARAGE INC,131082062,JP3549070005,-1.073,0.983,1000000
657,4820,JPY,EM SYSTEMS CO LTD,103948275,JP3130200003,-2.91,2.82,15000
658,4825,JPY,WEATHERNEWS INC,110615227,JP3154500007,-2.447,2.357,10000
659,4826,JPY,COMPUTER INSTITUTE OF JAPAN,129106707,JP3346170008,-1.006,0.916,150000
660,4839,JPY,WOWOW INC,78385821,JP3990770004,-2.028,1.938,8000
661,4845,JPY,SCALA INC,131093770,JP3548520000,-2.244,2.154,45000
662,4847,JPY,INTELLIGENT WAVE INC,131094434,JP3153100007,-4.774,4.684,60000
663,4848,JPY,FULLCAST HOLDINGS CO LTD,44480780,JP3827800008,-1.04,0.95,250000
664,4849,JPY,EN-JAPAN INC,131087615,JP3168700007,-1.036,0.946,900000
665,4901,JPY,FUJIFILM HOLDINGS CORP,13905493,JP3814000000,-1.3077,1.2177,5500000
666,4902,JPY,KONICA MINOLTA INC,13905498,JP3300600008,-1.034,0.944,9400000
667,4911,JPY,SHISEIDO CO LTD,13905503,JP3351600006,-0.991,0.901,3900000
668,4912,JPY,LION CORP,14015851,JP3965400009,-1.007,0.917,3600000
669,4914,JPY,TAKASAGO INTERNATIONAL CORP,14015854,JP3454400007,-1.024,0.934,300000
670,4917,JPY,MANDOM CORP,45991295,JP3879400004,-1.1025,1.0125,1100000
671,4919,JPY,MILBON CO LTD,14015856,JP3910650005,-1.035,0.945,400000
672,4921,JPY,FANCL CORP,14015861,JP3802670004,-1.1025,1.0125,1400000
673,4922,JPY,KOSE CORP,14015866,JP3283650004,-1.03,0.94,450000
674,4923,JPY,COTA CO LTD,131081660,JP3298900006,-1.003,0.913,35000
675,4925,JPY,HABA LABORATORIES INC,131084520,JP3765130004,-5.224,5.134,5000
676,4927,JPY,POLA ORBIS HOLDINGS INC,81740055,JP3855900001,-1.008,0.918,1900000
677,4928,JPY,NOEVIR HOLDING CO,85584278,JP3760450001,-1.071,0.981,150000
678,4951,JPY,ST CORP,14015871,JP3162800001,-1.063,0.973,90000
679,4956,JPY,KONISHI CO LTD,14015872,JP3300800004,-1.078,0.988,450000
680,4958,JPY,T HASEGAWA CO LTD,14015877,JP3768500005,-1.334,1.244,200000
681,4963,JPY,SEIKO PMC CORP,14031187,JP3746900004,-5.836,5.746,20000
682,4966,JPY,C UYEMURA &amp; CO LTD,131081999,JP3155350006,-5.84,5.75,45000
683,4967,JPY,KOBAYASHI PHARMACEUTICAL CO,14015882,JP3301100008,-1.107,1.017,800000
684,4968,JPY,ARAKAWA CHEMICAL INDUSTRIES,14031190,JP3125000004,-0.999,0.909,350000
685,4971,JPY,MEC CO LTD,49939782,JP3920890005,-3.841,3.751,65000
686,4974,JPY,TAKARA BIO INC,49939794,JP3460200003,-1.008,0.918,1200000
687,4975,JPY,JCU CORP,37448839,JP3166200000,-1.069,0.979,200000
688,4977,JPY,NITTA GELATIN INC,99294915,JP3679870000,-3.482,3.392,70000
689,4980,JPY,DEXERIALS CORP,198163430,JP3548770001,-1.033,0.943,550000
690,4985,JPY,EARTH CORP,37075147,JP3100190002,-1.178,1.088,20000
691,4987,JPY,TERAOKA SEISAKUSHO CO LTD,14031193,JP3546000005,-4.864,4.774,40000
692,4992,JPY,HOKKO CHEMICAL INDUSTRY CO,14015889,JP3851000004,-1.166,1.076,350000
693,4994,JPY,TAISEI LAMICK CO LTD,49939799,JP3444900009,-1.202,1.112,150000
694,4996,JPY,KUMIAI CHEMICAL INDUSTRY CO,14015892,JP3267600009,-1.365,1.275,2300000
695,4997,JPY,NIHON NOHYAKU CO LTD,14015899,JP3741800001,-1.329,1.239,300000
696,5008,JPY,TOA OIL CO LTD,14031210,JP3556800005,-4.093,4.003,40000
697,5011,JPY,NICHIREKI CO LTD,14015911,JP3665600007,-1.009,0.919,450000
698,5013,JPY,YUSHIRO CHEMICAL INDUSTRY CO,14031217,JP3948400001,-1.056,0.966,100000
699,5015,JPY,BP CASTROL KK,14031220,JP3836500003,-1.223,1.133,15000
700,5017,JPY,FUJI OIL CO LTD,45991296,JP3160300004,-1.037,0.947,750000
701,5018,JPY,MORESCO CORP,53005255,JP3868850003,-2.468,2.378,50000
702,5019,JPY,IDEMITSU KOSAN CO LTD,41532243,JP3142500002,-1.077,0.987,3000000
703,5020,JPY,JXTG HOLDINGS INC,73953273,JP3386450005,-0.99,0.9,>10000000
704,5021,JPY,COSMO ENERGY HOLDINGS CO LTD,205624381,JP3298000005,-1.042,0.952,1800000
705,5101,JPY,YOKOHAMA RUBBER CO LTD,13905516,JP3955800002,-1.039,0.949,3100000
706,5105,JPY,TOYO TIRE CORP,14015917,JP3610600003,-1.042,0.952,2300000
707,5108,JPY,BRIDGESTONE CORP,13905522,JP3830800003,-1.365,1.275,6700000
708,5110,JPY,SUMITOMO RUBBER INDUSTRIES,14015926,JP3404200002,-1.043,0.953,4800000
709,5121,JPY,FUJIKURA COMPOSITES INC,14031236,JP3811600000,-1.772,1.682,200000
710,5122,JPY,OKAMOTO INDUSTRIES INC,14015929,JP3192800005,-0.968,0.878,100000
711,5142,JPY,ACHILLES CORP,14015932,JP3108000005,-0.977,0.887,200000
712,5161,JPY,NISHIKAWA RUBBER CO LTD,14031246,JP3657550004,-7.122,7.032,10000
713,5184,JPY,NICHIRIN CO LTD,131086280,JP3665000000,-1.84,1.75,100000
714,5185,JPY,FUKOKU CO LTD,47416884,JP3807000009,-1.047,0.957,100000
715,5186,JPY,NITTA CORP,14015937,JP3679850002,-0.984,0.894,350000
716,5187,JPY,CREATE MEDIC CO LTD,14031248,JP3269800003,-1.083,0.993,25000
717,5191,JPY,SUMITOMO RIKO COMPANY LTD,14015940,JP3564200008,-1.028,0.938,500000
718,5192,JPY,MITSUBOSHI BELTING LTD,14015947,JP3904000001,-0.999,0.909,400000
719,5194,JPY,SAGAMI RUBBER INDUSTRIES CO,14031263,JP3316000003,-10.9607,10.8707,60000
720,5195,JPY,BANDO CHEMICAL INDUSTRIES,14015950,JP3779000003,-0.84,0.75,1300000
721,5201,JPY,AGC INC,13905527,JP3112000009,-0.986,0.896,3100000
722,5202,JPY,NIPPON SHEET GLASS CO LTD,13905528,JP3686800008,-1.1991,1.1091,1600000
723,5204,JPY,ISHIZUKA GLASS CO LTD,14015957,JP3136000001,-3.51,3.42,15000
724,5208,JPY,ARISAWA MFG CO LTD,14031267,JP3126000003,-1.0,0.91,300000
725,5210,JPY,NIHON YAMAMURA GLASS CO LTD,14015962,JP3752800007,-1.174,1.084,200000
726,5214,JPY,NIPPON ELECTRIC GLASS CO LTD,14015971,JP3733400000,-1.016,0.926,2100000
727,5218,JPY,OHARA INC,36518186,JP3197630001,-6.908,6.818,10000
728,5232,JPY,SUMITOMO OSAKA CEMENT CO LTD,13905533,JP3400900001,-1.08,0.99,550000
729,5233,JPY,TAIHEIYO CEMENT CORP,13905538,JP3449020001,-1.1025,1.0125,2200000
730,5237,JPY,NOZAWA CORP,131084105,JP3761400005,-2.84,2.75,45000
731,5262,JPY,NIPPON HUME CORP,14015980,JP3745800007,-1.073,0.983,200000
732,5269,JPY,NIPPON CONCRETE INDUSTRIES,14015986,JP3708400001,-1.332,1.242,350000
733,5273,JPY,MITANI SEKISAN CO LTD,131081807,JP3887600009,-0.992,0.902,15000
734,5282,JPY,GEOSTR CORP,14031293,JP3386250009,-3.755,3.665,100000
735,5288,JPY,ASIA PILE HOLDINGS CORP,112131170,JP3389640008,-0.992,0.902,400000
736,5301,JPY,TOKAI CARBON CO LTD,13905543,JP3560800009,-13.8672,13.7772,600000
737,5302,JPY,NIPPON CARBON CO LTD,14015991,JP3690400001,-13.3423,13.2523,15000
738,5304,JPY,SEC CARBON LTD,131082735,JP3161600006,-6.882,6.792,3000
739,5310,JPY,TOYO TANSO CO LTD,38692873,JP3616000000,-1.044,0.954,150000
740,5331,JPY,NORITAKE CO LTD,14015992,JP3763000001,-1.089,0.999,250000
741,5332,JPY,TOTO LTD,13905544,JP3596200000,-1.1025,1.0125,1700000
742,5333,JPY,NGK INSULATORS LTD,13905549,JP3695200000,-1.062,0.972,4600000
743,5334,JPY,NGK SPARK PLUG CO LTD,14015997,JP3738600000,-1.009,0.919,3500000
744,5344,JPY,MARUWA CO LTD,14016004,JP3879250003,-1.042,0.952,95000
745,5351,JPY,SHINAGAWA REFRACTORIES CO,14016011,JP3353200003,-0.984,0.894,95000
746,5352,JPY,KROSAKI HARIMA CORP,14016014,JP3272400007,-1.036,0.946,100000
747,5357,JPY,YOTAI REFRACTORIES CO LTD,131082594,JP3953600008,-1.121,1.031,100000
748,5363,JPY,TYK CORP,14016016,JP3589400005,-2.84,2.75,150000
749,5384,JPY,FUJIMI INC,43169186,JP3820900003,-1.069,0.979,95000
750,5388,JPY,KUNIMINE INDUSTRIES CO LTD,131086064,JP3266200009,-3.896,3.806,25000
751,5393,JPY,NICHIAS CORP,14016026,JP3660400007,-0.995,0.905,1500000
752,5401,JPY,NIPPON STEEL CORP,13905555,JP3381000003,-1.045,0.955,>10000000
753,5406,JPY,KOBE STEEL LTD,13905568,JP3289800009,-1.365,1.275,7400000
754,5408,JPY,NAKAYAMA STEEL WORKS LTD,14016035,JP3646400006,-1.024,0.934,350000
755,5410,JPY,GODO STEEL LTD,14016038,JP3307800007,-1.001,0.911,150000
756,5411,JPY,JFE HOLDINGS INC,16003230,JP3386030005,-1.077,0.987,7000000
757,5423,JPY,TOKYO STEEL MFG CO LTD,14016041,JP3579800008,-1.0,0.91,4000000
758,5440,JPY,KYOEI STEEL LTD,47416899,JP3247400009,-1.568,1.478,350000
759,5444,JPY,YAMATO KOGYO CO LTD,14016044,JP3940400009,-1.081,0.991,1500000
760,5445,JPY,TOKYO TEKKO CO LTD,112131187,JP3584600005,-1.0,0.91,90000
761,5449,JPY,OSAKA STEEL CO LTD,14016055,JP3184600009,-1.031,0.941,150000
762,5451,JPY,YODOGAWA STEEL WORKS LTD,14016056,JP3959400007,-1.013,0.923,500000
763,5463,JPY,MARUICHI STEEL TUBE LTD,14016074,JP3871200006,-1.043,0.953,950000
764,5464,JPY,MORY INDUSTRIES INC,14016079,JP3924000007,-1.004,0.914,55000
765,5471,JPY,DAIDO STEEL CO LTD,14016081,JP3491000000,-1.048,0.958,450000
766,5476,JPY,NIPPON KOSHUHA STEEL CO LTD,14016084,JP3706400003,-2.017,1.927,50000
767,5481,JPY,SANYO SPECIAL STEEL CO LTD,14016098,JP3342000001,-1.062,0.972,450000
768,5482,JPY,AICHI STEEL CORP,14016103,JP3103600007,-1.052,0.962,200000
769,5486,JPY,HITACHI METALS LTD,14016104,JP3786200000,-1.063,0.973,5600000
770,5491,JPY,NIPPON KINZOKU CO LTD,14016109,JP3698000001,-2.241,2.151,45000
771,5541,JPY,PACIFIC METALS CO LTD,14016115,JP3448000004,-1.89,1.8,150000
772,5602,JPY,KURIMOTO LTD,14016124,JP3270800000,-1.015,0.925,150000
773,5631,JPY,JAPAN STEEL WORKS LTD,13905573,JP3721400004,-1.1025,1.0125,1400000
774,5632,JPY,MITSUBISHI STEEL MFG CO LTD,14016137,JP3900800008,-1.008,0.918,100000
775,5658,JPY,NICHIA STEEL WORKS LTD,14016146,JP3660000005,-1.068,0.978,150000
776,5659,JPY,NIPPON SEISEN CO LTD,14016151,JP3721800005,-1.331,1.241,35000
777,5702,JPY,DAIKI ALUMINIUM INDUSTRY CO,131085385,JP3480600000,-1.871,1.781,300000
778,5703,JPY,NIPPON LIGHT METAL HOLDINGS,114693044,JP3700200003,-1.219,1.129,>10000000
779,5706,JPY,MITSUI MINING &amp; SMELTING CO,13905583,JP3888400003,-0.999,0.909,1100000
780,5707,JPY,TOHO ZINC CO LTD,13905585,JP3599000001,-1.097,1.007,200000
781,5711,JPY,MITSUBISHI MATERIALS CORP,13905588,JP3903000002,-1.1025,1.0125,2200000
782,5713,JPY,SUMITOMO METAL MINING CO LTD,13905595,JP3402600005,-1.002,0.912,3500000
783,5714,JPY,DOWA HOLDINGS CO LTD,13905598,JP3638600001,-1.018,0.928,1500000
784,5715,JPY,FURUKAWA CO LTD,13905603,JP3826800009,-1.024,0.934,550000
785,5726,JPY,OSAKA TITANIUM TECHNOLOGIES,39948420,JP3407200009,-4.515,4.425,400000
786,5727,JPY,TOHO TITANIUM CO LTD,14031360,JP3601800000,-2.714,2.624,700000
787,5741,JPY,UACJ CORP,37082738,JP3826900007,-1.887,1.797,350000
788,5757,JPY,CK-SAN-ETSU CO LTD,271142485,JP3325100000,-6.472,6.382,8000
789,5801,JPY,FURUKAWA ELECTRIC CO LTD,13905606,JP3827200001,-1.038,0.948,1600000
790,5802,JPY,SUMITOMO ELECTRIC INDUSTRIES,13905609,JP3407400005,-1.26,1.17,>10000000
791,5803,JPY,FUJIKURA LTD,13905612,JP3811000003,-0.987,0.897,8100000
792,5805,JPY,SWCC SHOWA HOLDINGS CO LTD,14016174,JP3368400002,-0.975,0.885,250000
793,5809,JPY,TATSUTA ELEC WIRE &amp; CABLE,14016181,JP3467400002,-0.989,0.899,1000000
794,5821,JPY,HIRAKAWA HEWTECH CORP,39106399,JP3795080005,-1.137,1.047,35000
795,5851,JPY,RYOBI LIMITED,14016199,JP3975800008,-1.04,0.95,950000
796,5852,JPY,AHRESTY CORP,14031387,JP3100600000,-1.177,1.087,300000
797,5857,JPY,ASAHI HOLDINGS INC,72432042,JP3116700000,-1.014,0.924,1000000
798,5901,JPY,TOYO SEIKAN GROUP HOLDINGS L,13905618,JP3613400005,-1.365,1.275,3500000
799,5902,JPY,HOKKAN HOLDINGS LTD,14016200,JP3846600009,-0.84,0.75,90000
800,5909,JPY,CORONA CORP,14031411,JP3305950002,-1.89,1.8,250000
801,5911,JPY,YOKOGAWA BRIDGE HOLDINGS COR,14016205,JP3955200005,-1.088,0.998,800000
802,5912,JPY,OSJB HOLDINGS CORP,14016211,JP3697600009,-1.009,0.919,1500000
803,5915,JPY,KOMAIHALTEC INC,112131175,JP3302600006,-1.08,0.99,25000
804,5921,JPY,KAWAGISHI BRIDGE WORKS,14031420,JP3222200002,-2.84,2.75,6000
805,5929,JPY,SANWA HOLDINGS CORP,14016239,JP3344400001,-1.1025,1.0125,4000000
806,5930,JPY,BUNKA SHUTTER CO LTD,14016241,JP3831600006,-1.024,0.934,1800000
807,5932,JPY,SANKYO TATEYAMA INC,118048465,JP3326800004,-0.979,0.889,550000
808,5933,JPY,ALINCO INC,37852200,JP3126100001,-3.24,3.15,90000
809,5938,JPY,LIXIL GROUP CORP,14016256,JP3626800001,-1.1025,1.0125,4300000
810,5942,JPY,NIPPON FILCON CO LTD,14016261,JP3748600008,-1.04,0.95,50000
811,5943,JPY,NORITZ CORP,14016266,JP3759400009,-1.041,0.951,750000
812,5946,JPY,CHOFU SEISAKUSHO CO LTD,14016273,JP3527800001,-1.035,0.945,200000
813,5947,JPY,RINNAI CORP,14016276,JP3977400005,-0.989,0.899,900000
814,5949,JPY,UNIPRES CORP,47416908,JP3952550006,-1.119,1.029,1600000
815,5951,JPY,DAINICHI CO LTD,14031435,JP3492000009,-1.058,0.968,90000
816,5957,JPY,NITTO SEIKO CO LTD,14016283,JP3682800002,-0.995,0.905,250000
817,5958,JPY,SANYO INDUSTRIES LTD,14016286,JP3338000007,-2.108,2.018,10000
818,5959,JPY,OKABE CO LTD,14016290,JP3192000002,-1.89,1.8,500000
819,5970,JPY,G-TEKT CORP,131081690,JP3236750000,-1.048,0.958,300000
820,5975,JPY,TOPRE CORP,14016307,JP3598200008,-2.048,1.958,750000
821,5976,JPY,NETUREN CO LTD,14016310,JP3288200003,-1.057,0.967,450000
822,5981,JPY,TOKYO ROPE MFG CO LTD,14016313,JP3579400007,-2.328,2.238,75000
823,5982,JPY,MARUZEN CO LTD,14031455,JP3875610002,-2.806,2.716,35000
824,5985,JPY,SUNCALL CORP,131085024,JP3330600002,-1.84,1.75,150000
825,5988,JPY,PIOLAX INC,14031459,JP3780400002,-1.084,0.994,500000
826,5989,JPY,H-ONE CO LTD,131084666,JP3795200009,-3.34,3.25,250000
827,5991,JPY,NHK SPRING CO LTD,14016316,JP3742600004,-1.016,0.926,3900000
828,5992,JPY,CHUO SPRING CO LTD,14016321,JP3517800003,-1.053,0.963,20000
829,6005,JPY,MIURA CO LTD,14016324,JP3880800002,-1.1025,1.0125,1300000
830,6013,JPY,TAKUMA CO LTD,14016331,JP3462600002,-0.999,0.909,950000
831,6023,JPY,DAIHATSU DIESEL MFG CO LTD,131085254,JP3497000004,-1.59,1.5,100000
832,6027,JPY,BENGO4.COM INC,173246145,JP3835870001,-14.2819,14.1919,25000
833,6028,JPY,TECHNOPRO HOLDINGS INC,173424384,JP3545240008,-1.89,1.8,1000000
834,6035,JPY,IR JAPAN HOLDINGS LTD,179254914,JP3100640006,-2.94,2.85,15000
835,6047,JPY,GUNOSY INC,188619457,JP3273820005,-5.613,5.523,10000
836,6050,JPY,E-GUARDIAN INC,81540299,JP3130230000,-4.01,3.92,25000
837,6055,JPY,JAPAN MATERIAL CO LTD,98785550,JP3389680004,-2.321,2.231,650000
838,6058,JPY,VECTOR INC,105094301,JP3835500004,-2.669,2.579,200000
839,6071,JPY,IBJ INC,131085824,JP3104960004,-2.366,2.276,20000
840,6073,JPY,ASANTE INC,124670037,JP3117350003,-1.06,0.97,30000
841,6077,JPY,N FIELD CO LTD,132138908,JP3165850003,-4.921,4.831,300000
842,6078,JPY,VALUE HR CO LTD,134127969,JP3778410005,-3.27,3.18,6000
843,6080,JPY,M&amp;A CAPITAL PARTNERS CO LTD,136480991,JP3167320005,-5.051,4.961,90000
844,6082,JPY,RIDE ON EXPRESS HOLDINGS CO,137536397,JP3966000006,-4.962,4.872,15000
845,6087,JPY,ABIST CO LTD,138396590,JP3122480001,-2.589,2.499,7000
846,6088,JPY,SIGMAXYZ INC,138438428,JP3348950001,-3.301,3.211,30000
847,6089,JPY,WILL GROUP INC,138436424,JP3154160000,-3.99,3.9,40000
848,6095,JPY,MEDPEER INC,152849577,JP3921240002,-2.154,2.064,30000
849,6098,JPY,RECRUIT HOLDINGS CO LTD,166623148,JP3970300004,-0.993,0.903,>10000000
850,6099,JPY,ELAN CORP,169350310,JP3167680002,-2.923,2.833,70000
851,6101,JPY,TSUGAMI CORP,14016336,JP3531800005,-1.279,1.189,350000
852,6103,JPY,OKUMA CORP,13905623,JP3172100004,-1.022,0.932,400000
853,6104,JPY,TOSHIBA MACHINE CO LTD,14016341,JP3592600005,-0.986,0.896,350000
854,6113,JPY,AMADA HOLDINGS CO LTD,14016355,JP3122800000,-0.968,0.878,7000000
855,6118,JPY,AIDA ENGINEERING LTD,14016358,JP3102400003,-0.983,0.893,1700000
856,6121,JPY,TAKISAWA MACHINE TOOL CO LTD,14031496,JP3461800009,-1.89,1.8,65000
857,6125,JPY,OKAMOTO MACHINE TOOL WORKS,14031501,JP3193200007,-7.249,7.159,6000
858,6134,JPY,FUJI CORP-AICHI,166263037,JP3809200003,-1.365,1.275,1800000
859,6135,JPY,MAKINO MILLING MACHINE CO,14016361,JP3862800004,-1.365,1.275,1000000
860,6136,JPY,OSG CORP,14016364,JP3170800001,-1.038,0.948,1700000
861,6140,JPY,ASAHI DIAMOND INDUSTRIAL CO,14016376,JP3114400009,-0.982,0.892,1400000
862,6141,JPY,DMG MORI CO LTD,14016381,JP3924800000,-1.089,0.999,2600000
863,6143,JPY,SODICK CO LTD,14031516,JP3434200006,-1.89,1.8,700000
864,6146,JPY,DISCO CORP,14016386,JP3548600000,-1.041,0.951,400000
865,6151,JPY,NITTO KOHKI CO LTD,14016391,JP3682300003,-0.988,0.898,200000
866,6157,JPY,NS TOOL CO LTD,131082910,JP3675320000,-1.605,1.515,10000
867,6165,JPY,PUNCH INDUSTRY CO LTD,118995929,JP3782950004,-1.06,0.97,100000
868,6178,JPY,JAPAN POST HOLDINGS CO LTD,206408205,JP3752900005,-1.018,0.928,>10000000
869,6182,JPY,ROZETTA CORP,209744730,JP3984160006,-9.8208,9.7308,20000
870,6183,JPY,BELLSYSTEM24 HOLDINGS INC,209744739,JP3835760004,-1.1025,1.0125,350000
871,6187,JPY,LITALICO INC,221715140,JP3974460002,-5.889,5.799,80000
872,6191,JPY,EVOLABLE ASIA CORP,224110868,JP3167240005,-5.935,5.845,20000
873,6194,JPY,ATRAE INC,233462441,JP3121890002,-8.4547,8.3647,90000
874,6196,JPY,STRIKE CO LTD,233883860,JP3399780000,-10.9153,10.8253,40000
875,6197,JPY,SOLASTO CORP,233938783,JP3436250009,-1.19,1.1,400000
876,6200,JPY,INSOURCE CO LTD,236990167,JP3152670000,-7.588,7.498,6000
877,6201,JPY,TOYOTA INDUSTRIES CORP,14016392,JP3634600005,-1.064,0.974,1900000
878,6203,JPY,HOWA MACHINERY LTD,14016397,JP3840600005,-1.841,1.751,65000
